,FechaHora,Slope,,,
4114,44489.27083,1,0,,
4115,44489.27778,0,0,,
4116,44489.28472,-1,0,,
4117,44489.29167,0,0,,
4118,44489.29861,0,0,,
4119,44489.30556,0,0,,
4120,44489.3125,-1,0,,
4121,44489.31944,0,0,,
4122,44489.32639,1,0,,
4123,44489.33333,-1,pos,,
4124,44489.34028,0,0,,
4125,44489.34722,1,0,,
4126,44489.35417,1,0,,
4127,44489.36111,2,0,,
4128,44489.36806,1,0,,
4129,44489.375,0,0,,
4130,44489.38194,0,0,,
4131,44489.38889,0,0,,
4132,44489.39583,1,0,,
4133,44489.40278,0,0,,
4134,44489.40972,0,0,,
4135,44489.41667,-1,0,,
4136,44489.42361,-1,0,,
4137,44489.43056,-1,0,,
4138,44489.4375,0,0,,
4139,44489.44444,2,0,,
4140,44489.45139,1,0,,
4141,44489.45833,0,0,,
4142,44489.46528,1,0,,
4143,44489.47222,1,0,,
4144,44489.47917,-1,pos,,
4145,44489.48611,-2,0,,
4146,44489.49306,-1,0,,
4147,44489.5,-2,0,,
4148,44489.50694,1,0,,
4149,44489.51389,-1,pos,,
4150,44489.52083,1,0,,
4151,44489.52778,1,0,,
4152,44489.53472,1,0,,
4153,44489.54167,1,0,,
4154,44489.54861,-3,pos,,
4155,44489.55556,-2,0,,
4156,44489.5625,-3,0,,
4157,44489.56944,-2,0,,
4158,44489.57639,-1,0,,
4159,44489.58333,1,0,,
4160,44489.59028,0,0,,
4161,44489.59722,2,0,,
4162,44489.60417,0,0,,
4163,44489.61111,-2,0,,
4164,44489.61806,2,0,,
4165,44489.625,0,0,,
4166,44489.63194,-2,0,,
4167,44489.63889,2,0,,
4168,44489.64583,0,0,,
4169,44489.65278,0,0,,
4170,44489.65972,1,0,,
4171,44489.66667,-3,pos,,
4172,44489.67361,-1,0,,
4173,44489.68056,1,0,,
4174,44489.6875,0,0,,
4175,44489.69444,0,0,,
4176,44489.70139,0,0,,
4177,44489.70833,0,0,,
4178,44489.71528,0,0,,
4179,44489.72222,0,0,,
4180,44489.72917,0,0,,
4181,44489.73611,-1,0,,
4182,44489.74306,0,0,,
4183,44489.75,-1,0,,
4184,44489.75694,-2,0,,
4185,44489.76389,-2,0,,
4186,44489.77083,-2,0,,
4187,44489.77778,-2,0,,
4188,44489.78472,1,0,,
4189,44489.79167,-1,pos,,
4190,44489.79861,1,0,,
4191,44489.80556,1,0,,
4192,44489.8125,1,0,,
4193,44489.81944,1,0,,
4194,44489.82639,0,0,,
4195,44489.83333,-1,0,,
4196,44489.84028,-1,0,,
4197,44489.84722,0,0,,
4198,44489.85417,0,0,,
4199,44489.86111,0,0,,
4200,44489.86806,-1,0,,
4201,44489.875,1,0,,
4202,44489.88194,0,0,,
4203,44489.88889,1,0,,
4204,44489.89583,1,0,,
4205,44489.90278,1,0,,
4206,44489.90972,2,0,,
4207,44489.91667,1,0,,
4208,44489.92361,0,0,,
4209,44489.93056,0,0,,
4210,44489.9375,0,0,,
4211,44489.94444,-3,0,,
4212,44489.95139,0,0,,
4213,44489.95833,1,0,,
4214,44489.96528,3,0,,
4215,44489.97222,4,0,,
4216,44489.97917,3,0,,
4217,44489.98611,1,0,,
4218,44489.99306,0,0,,
4219,44490,1,0,,
4220,44490.00694,1,0,,
4221,44490.01389,1,0,,
4222,44490.02083,1,0,,
4223,44490.02778,1,0,,
4224,44490.03472,0,0,,
4225,44490.04167,0,0,,
4226,44490.04861,0,0,,
4227,44490.05556,0,0,,
4228,44490.0625,1,0,,
4229,44490.06944,1,0,,
4230,44490.07639,-1,pos,,
4231,44490.08333,-1,0,,
4232,44490.09028,-1,0,,
4233,44490.09744,-1,0,,
4234,44490.10417,1,0,,
4235,44490.11111,1,0,,
4236,44490.12501,-2,pos,,
4237,44490.13194,0,0,,
4238,44490.13889,-1,0,,
4239,44490.14583,0,0,,
4240,44490.15278,0,0,,
4241,44490.15972,1,0,,
4242,44490.16667,1,0,,
4243,44490.17361,2,0,,
4244,44490.18056,-1,pos,,
4245,44490.1875,-1,0,,
4246,44490.19444,-1,0,,
4247,44490.20139,0,0,,
4248,44490.20833,1,0,,
4249,44490.21528,1,0,,
4250,44490.22222,1,0,,
4251,44490.22917,0,0,,
4252,44490.23611,1,0,,
4253,44490.24306,0,0,,
4254,44490.25,-1,0,,
4255,44490.25694,1,0,,
4256,44490.26389,-1,pos,,
4257,44490.27083,-2,0,,
4258,44490.27778,-3,0,,
4259,44490.28472,-2,0,,
4260,44490.29167,0,0,,
4261,44490.29861,0,0,,
4262,44490.30556,0,0,,
4263,44490.3125,0,0,,
4264,44490.31944,0,0,,
4265,44490.32639,-1,0,,
4266,44490.33333,0,0,,
4267,44490.34028,0,0,,
4268,44490.34722,0,0,,
4269,44490.35417,-1,0,,
4270,44490.36111,0,0,,
4271,44490.36806,-1,0,,
4272,44490.375,0,0,,
4273,44490.38194,-3,0,,
4274,44490.38889,0,0,,
4275,44490.39583,0,0,,
4276,44490.40278,0,0,,
4277,44490.40972,-1,0,,
4278,44490.41667,-2,0,,
4279,44490.42361,0,0,,
4280,44490.43056,0,0,,
4281,44490.4375,0,0,,
4282,44490.44444,1,0,,
4283,44490.45139,0,0,,
4284,44490.45833,1,0,,
4285,44490.46529,1,0,,
4286,44490.47222,2,0,,
4287,44490.47917,2,0,,
4288,44490.48611,1,0,,
4289,44490.49306,1,0,,
4290,44490.5,0,0,,
4291,44490.50694,0,0,,
4292,44490.51389,0,0,,
4293,44490.52083,-1,0,,
4294,44490.52778,-1,0,,
4295,44490.53472,-1,0,,
4296,44490.54167,2,0,,
4297,44490.54861,1,0,,
4298,44490.55556,1,0,,
4299,44490.5625,1,0,,
4300,44490.56944,1,0,,
4301,44490.57639,1,0,,
4302,44490.58333,-1,pos,,
4303,44490.59028,-1,0,,
4304,44490.59722,-1,0,,
4305,44490.60417,-1,0,,
4306,44490.61111,-1,0,,
4307,44490.61806,0,0,,
4308,44490.625,2,0,,
4309,44490.63194,2,0,,
4310,44490.63889,1,0,,
4311,44490.64583,1,0,,
4312,44490.65278,1,0,,
4313,44490.65972,-1,pos,,
4314,44490.66667,-2,0,,
4315,44490.67361,-1,0,,
4316,44490.68056,-3,0,,
4317,44490.6875,-1,0,,
4318,44490.69444,-1,0,,
4319,44490.70139,0,0,,
4320,44490.70833,2,0,,
4321,44490.71528,0,0,,
4322,44490.72222,-1,0,,
4323,44490.72917,0,0,,
4324,44490.73611,-1,0,,
4325,44490.74306,-3,0,,
4326,44490.75,0,0,,
4327,44490.75694,0,0,,
4328,44490.76389,2,0,,
4329,44490.77083,-3,pos,,
4330,44490.77778,1,0,,
4331,44490.78472,3,0,,
4332,44490.79167,0,0,,
4333,44490.79861,0,0,,
4334,44490.80556,1,0,,
4335,44490.8125,2,0,,
4336,44490.81944,0,0,,
4337,44490.82639,0,0,,
4338,44490.83333,-1,0,,
4339,44490.84028,-1,0,,
4340,44490.84722,0,0,,
4341,44490.85417,1,0,,
4342,44490.86111,0,0,,
4343,44490.86806,0,0,,
4344,44490.875,0,0,,
4345,44490.88194,0,0,,
4346,44490.88889,1,0,,
4347,44490.89583,0,0,,
4348,44490.90278,0,0,,
4349,44490.90972,0,0,,
4350,44490.91667,1,0,,
4351,44490.92361,-1,pos,,
4352,44490.93056,-1,0,,
4353,44490.9375,-1,0,,
4354,44490.94444,-2,0,,
4355,44490.95139,-3,0,,
4356,44490.95833,-1,0,,
4357,44490.96528,-2,0,,
4358,44490.97222,-2,0,,
4359,44490.97917,-2,0,,
4360,44490.98611,0,0,,
4361,44490.99306,0,0,,
4362,44491,1,0,,
4363,44491.00694,1,0,,
4364,44491.01389,1,0,,
4365,44491.02083,1,0,,
4366,44491.02778,-1,pos,,
4367,44491.03472,2,0,,
4368,44491.04167,0,0,,
4369,44491.04861,-1,0,,
4370,44491.05556,-1,0,,
4371,44491.0625,0,0,,
4372,44491.06944,-1,0,,
4373,44491.07639,-1,0,,
4374,44491.08333,0,0,,
4375,44491.09028,1,0,,
4376,44491.09722,1,0,,
4377,44491.10417,1,0,,
4378,44491.11111,1,0,,
4379,44491.11806,0,0,,
4380,44491.125,-1,0,,
4381,44491.13194,-1,0,,
4382,44491.13889,0,0,,
4383,44491.14583,1,0,,
4384,44491.15278,2,0,,
4385,44491.15972,1,0,,
4386,44491.16667,1,0,,
4387,44491.17361,2,0,,
4388,44491.18056,1,0,,
4389,44491.1875,-1,pos,,
4390,44491.19444,0,0,,
4391,44491.20139,-3,0,,
4392,44491.20833,3,0,,
4393,44491.21528,3,0,,
4394,44491.22222,2,0,,
4395,44491.22917,1,0,,
4396,44491.23611,1,0,,
4397,44491.24306,1,0,,
4398,44491.25,1,0,,
4399,44491.25694,-1,pos,,
4400,44491.26389,-1,0,,
4401,44491.27083,-1,0,,
4402,44491.27778,-1,0,,
4403,44491.28472,0,0,,
4404,44491.29167,1,0,,
4405,44491.29861,1,0,,
4406,44491.30556,1,0,,
4407,44491.3125,0,0,,
4408,44491.31944,1,0,,
4409,44491.32639,1,0,,
4410,44491.33333,0,0,,
4411,44491.34028,1,0,,
4412,44491.34722,0,0,,
4413,44491.35417,0,0,,
4414,44491.36111,1,0,,
4415,44491.36806,0,0,,
4416,44491.375,0,0,,
4417,44491.38194,0,0,,
4418,44491.38889,1,0,,
4419,44491.39583,1,0,,
4420,44491.40278,-1,pos,,
4421,44491.40972,-1,0,,
4422,44491.41667,-1,0,,
4423,44491.42361,-2,0,,
4424,44491.43056,0,0,,
4425,44491.4375,-2,0,,
4426,44491.44444,-1,0,,
4427,44491.45139,-1,0,,
4428,44491.45833,-1,0,,
4429,44491.46528,-1,0,,
4430,44491.47222,-1,0,,
4431,44491.47917,-1,0,,
4432,44491.48611,-1,0,,
4433,44491.49306,-2,0,,
4434,44491.5,0,0,,
4435,44491.50694,-1,0,,
4436,44491.51389,-1,0,,
4437,44491.52083,-2,0,,
4438,44491.52778,-3,0,,
4439,44491.53472,-1,0,,
4440,44491.54167,0,0,,
4441,44491.54861,3,0,,
4442,44491.55556,1,0,,
4443,44491.5625,1,0,,
4444,44491.56944,0,0,,
4445,44491.57639,1,0,,
4446,44491.58333,0,0,,
4447,44491.59028,-1,0,,
4448,44491.59722,-4,0,,
4449,44491.60417,-5,0,,
4450,44491.61111,-4,0,,
4451,44491.61806,-4,0,,
4452,44491.625,-2,0,,
4453,44491.63194,-3,0,,
4454,44491.63889,-2,0,,
4455,44491.64583,-2,0,,
4456,44491.65278,-2,0,,
4457,44491.65972,-1,0,,
4458,44491.66667,1,0,,
4459,44491.67361,3,0,,
4460,44491.68056,2,0,,
4461,44491.6875,3,0,,
4462,44491.69444,4,0,,
4463,44491.70139,4,0,,
4464,44491.70833,2,0,,
4465,44491.71528,3,0,,
4466,44491.72222,3,0,,
4467,44491.72917,5,0,,
4468,44491.73611,6,0,,
4469,44491.74306,3,0,,
4470,44491.75,2,0,,
4471,44491.75694,1,0,,
4472,44491.76389,1,0,,
4473,44491.77083,1,0,,
4474,44491.77778,1,0,,
4475,44491.78472,0,0,,
4476,44491.79167,1,0,,
4477,44491.79861,1,0,,
4478,44491.80556,0,0,,
4479,44491.8125,-1,0,,
4480,44491.81944,1,0,,
4481,44491.82639,1,0,,
4482,44491.83333,0,0,,
4483,44491.875,-3,0,,
4484,44491.88194,0,0,,
4485,44491.88889,0,0,,
4486,44491.89583,-1,0,,
4487,44491.90278,1,0,,
4488,44491.90972,2,0,,
4489,44491.91667,1,0,,
4490,44491.92361,0,0,,
4491,44491.93056,-3,0,,
4492,44491.9375,-5,0,,
4493,44491.94444,0,0,,
4494,44491.95139,0,0,,
4495,44491.95833,0,0,,
4496,44491.97222,1,0,,
4497,44491.97917,0,0,,
4498,44491.98611,1,0,,
4499,44491.99306,1,0,,
4500,44492,1,0,,
4501,44492.00694,1,0,,
4502,44492.01389,1,0,,
4503,44492.02083,1,0,,
4504,44492.02778,1,0,,
4505,44492.03472,0,0,,
4506,44492.04167,0,0,,
4507,44492.04861,-2,0,,
4508,44492.05556,-1,0,,
4509,44492.0625,-2,0,,
4510,44492.06944,-1,0,,
4511,44492.07639,0,0,,
4512,44492.08333,-1,0,,
4513,44492.09028,0,0,,
4514,44492.09722,-2,0,,
4515,44492.10417,-1,0,,
4516,44492.11111,-1,0,,
4517,44492.11806,1,0,,
4518,44492.125,-2,pos,,
4519,44492.13194,2,0,,
4520,44492.13889,-1,pos,,
4521,44492.14583,-1,0,,
4522,44492.15278,1,0,,
4523,44492.15972,2,0,,
4524,44492.16667,2,0,,
4525,44492.17361,2,0,,
4526,44492.18056,2,0,,
4527,44492.1875,0,0,,
4528,44492.19444,1,0,,
4529,44492.20139,-1,pos,,
4530,44492.20833,-1,0,,
4531,44492.21528,1,0,,
4532,44492.22222,0,0,,
4533,44492.22917,-1,0,,
4534,44492.23611,-1,0,,
4535,44492.24306,0,0,,
4536,44492.25,-1,0,,
4537,44492.25694,0,0,,
4538,44492.26389,0,0,,
4539,44492.27083,0,0,,
4540,44492.27778,0,0,,
4541,44492.28472,0,0,,
4542,44492.29167,1,0,,
4543,44492.29861,1,0,,
4544,44492.30556,2,0,,
4545,44492.3125,1,0,,
4546,44492.31944,1,0,,
4547,44492.32639,1,0,,
4548,44492.33333,0,0,,
4549,44492.34028,1,0,,
4550,44492.34722,1,0,,
4551,44492.35417,0,0,,
4552,44492.36111,1,0,,
4553,44492.36806,0,0,,
4554,44492.375,1,0,,
4555,44492.38194,1,0,,
4556,44492.38889,0,0,,
4557,44492.39583,1,0,,
4558,44492.40278,0,0,,
4559,44492.40972,-4,0,,
4560,44492.41667,-1,0,,
4561,44492.42361,-2,0,,
4562,44492.43056,-2,0,,
4563,44492.4375,-1,0,,
4564,44492.44444,-1,0,,
4565,44492.45139,-1,0,,
4566,44492.45833,-1,0,,
4567,44492.46528,0,0,,
4568,44492.47222,-1,0,,
4569,44492.47917,-1,0,,
4570,44492.48611,0,0,,
4571,44492.49306,-1,0,,
4572,44492.5,0,0,,
4573,44492.50694,0,0,,
4574,44492.51389,-1,0,,
4575,44492.52083,0,0,,
4576,44492.52778,0,0,,
4577,44492.53472,-1,0,,
4578,44492.54167,0,0,,
4579,44492.54861,2,0,,
4580,44492.55556,1,0,,
4581,44492.5625,2,0,,
4582,44492.56944,1,0,,
4583,44492.57639,2,0,,
4584,44492.58333,1,0,,
4585,44492.59028,1,0,,
4586,44492.59722,1,0,,
4587,44492.60417,1,0,,
4588,44492.61111,1,0,,
4589,44492.61806,1,0,,
4590,44492.625,1,0,,
4591,44492.63194,1,0,,
4592,44492.63889,0,0,,
4593,44492.64583,1,0,,
4594,44492.65278,0,0,,
4595,44492.65972,1,0,,
4596,44492.66667,0,0,,
4597,44492.67361,1,0,,
4598,44492.68056,0,0,,
4599,44492.6875,1,0,,
4600,44492.69444,0,0,,
4601,44492.70139,0,0,,
4602,44492.70833,0,0,,
4603,44492.71528,1,0,,
4604,44492.72222,0,0,,
4605,44492.72917,0,0,,
4606,44492.73611,0,0,,
4607,44492.74306,0,0,,
4608,44492.75,1,0,,
4609,44492.75694,0,0,,
4610,44492.76389,0,0,,
4611,44492.77083,0,0,,
4612,44492.77778,0,0,,
4613,44492.78472,0,0,,
4614,44492.79167,0,0,,
4615,44492.79861,0,0,,
4616,44492.80556,1,0,,
4617,44492.8125,0,0,,
4618,44492.81944,0,0,,
4619,44492.82639,0,0,,
4620,44492.83333,-2,0,,
4621,44492.84028,-3,0,,
4622,44492.84722,-2,0,,
4623,44492.85417,-2,0,,
4624,44492.86111,-3,0,,
4625,44492.86806,-2,0,,
4626,44492.875,-1,0,,
4627,44492.88194,-1,0,,
4628,44492.88889,-1,0,,
4629,44492.89583,-1,0,,
4630,44492.90278,0,0,,
4631,44492.90972,-1,0,,
4632,44492.91667,0,0,,
4633,44492.92361,-1,0,,
4634,44492.93056,0,0,,
4635,44492.9375,-1,0,,
4636,44492.94444,0,0,,
4637,44492.95139,1,0,,
4638,44492.95833,0,0,,
4639,44492.96528,2,0,,
4640,44492.97222,1,0,,
4641,44492.97917,2,0,,
4642,44492.98611,1,0,,
4643,44492.99306,1,0,,
4644,44493,1,0,,
4645,44493.00694,1,0,,
4646,44493.01389,1,0,,
4647,44493.02083,1,0,,
4648,44493.02778,1,0,,
4649,44493.03472,0,0,,
4650,44493.04167,1,0,,
4651,44493.04861,1,0,,
4652,44493.05556,0,0,,
4653,44493.0625,1,0,,
4654,44493.06944,0,0,,
4655,44493.07639,0,0,,
4656,44493.08333,1,0,,
4657,44493.09028,0,0,,
4658,44493.09722,0,0,,
4659,44493.10417,0,0,,
4660,44493.11111,1,0,,
4661,44493.11806,0,0,,
4662,44493.125,0,0,,
4663,44493.13194,0,0,,
4664,44493.13889,0,0,,
4665,44493.14583,0,0,,
4666,44493.15278,1,0,,
4667,44493.15972,0,0,,
4668,44493.16667,0,0,,
4669,44493.17361,0,0,,
4670,44493.18056,0,0,,
4671,44493.1875,0,0,,
4672,44493.19444,0,0,,
4673,44493.20139,0,0,,
4674,44493.20833,0,0,,
4675,44493.21528,0,0,,
4676,44493.22222,0,0,,
4677,44493.22917,-1,0,,
4678,44493.23611,-2,0,,
4679,44493.24306,-3,0,,
4680,44493.25,-2,0,,
4681,44493.25694,-2,0,,
4682,44493.26389,-2,0,,
4683,44493.27083,-1,0,,
4684,44493.27778,-1,0,,
4685,44493.28472,-1,0,,
4686,44493.29167,-1,0,,
4687,44493.29861,-1,0,,
4688,44493.30556,0,0,,
4689,44493.3125,-1,0,,
4690,44493.31944,1,0,,
4691,44493.32639,2,0,,
4692,44493.33333,1,0,,
4693,44493.34028,2,0,,
4694,44493.34722,1,0,,
4695,44493.35417,1,0,,
4696,44493.36111,1,0,,
4697,44493.36806,1,0,,
4698,44493.375,1,0,,
4699,44493.38194,1,0,,
4700,44493.38889,0,0,,
4701,44493.39583,1,0,,
4702,44493.40278,0,0,,
4703,44493.40972,1,0,,
4704,44493.41667,0,0,,
4705,44493.42361,0,0,,
4706,44493.43056,1,0,,
4707,44493.4375,0,0,,
4708,44493.44444,0,0,,
4709,44493.45139,1,0,,
4710,44493.45833,0,0,,
4711,44493.46528,0,0,,
4712,44493.47222,0,0,,
4713,44493.47917,0,0,,
4714,44493.48611,1,0,,
4715,44493.49306,0,0,,
4716,44493.5,0,0,,
4717,44493.50694,0,0,,
4718,44493.51389,0,0,,
4719,44493.52083,0,0,,
4720,44493.52778,0,0,,
4721,44493.53472,0,0,,
4722,44493.54167,0,0,,
4723,44493.54861,0,0,,
4724,44493.55556,0,0,,
4725,44493.5625,0,0,,
4726,44493.56944,1,0,,
4727,44493.57639,0,0,,
4728,44493.58333,0,0,,
4729,44493.59028,-1,0,,
4730,44493.59722,0,0,,
4731,44493.60417,0,0,,
4732,44493.61111,1,0,,
4733,44493.61806,0,0,,
4734,44493.625,0,0,,
4735,44493.63194,0,0,,
4736,44493.63889,0,0,,
4737,44493.64583,0,0,,
4738,44493.65278,0,0,,
4739,44493.65972,0,0,,
4740,44493.66667,0,0,,
4741,44493.67361,0,0,,
4742,44493.68056,0,0,,
4743,44493.6875,0,0,,
4744,44493.69444,0,0,,
4745,44493.70139,0,0,,
4746,44493.70833,0,0,,
4747,44493.71528,0,0,,
4748,44493.72222,0,0,,
4749,44493.72917,0,0,,
4750,44493.73611,0,0,,
4751,44493.74306,0,0,,
4752,44493.75,0,0,,
4753,44493.75694,1,0,,
4754,44493.76389,0,0,,
4755,44493.77083,0,0,,
4756,44493.77778,0,0,,
4757,44493.78472,0,0,,
4758,44493.79167,0,0,,
4759,44493.79861,0,0,,
4760,44493.80556,0,0,,
4761,44493.8125,0,0,,
4762,44493.81944,0,0,,
4763,44493.82639,0,0,,
4764,44493.83333,0,0,,
4765,44493.84028,0,0,,
4766,44493.84722,0,0,,
4767,44493.85417,0,0,,
4768,44493.86111,0,0,,
4769,44493.86806,0,0,,
4770,44493.875,0,0,,
4771,44493.88194,0,0,,
4772,44493.88889,1,0,,
4773,44493.89583,-1,pos,,
4774,44493.90278,-2,0,,
4775,44493.90972,-2,0,,
4776,44493.91667,-3,0,,
4777,44493.92361,-2,0,,
4778,44493.93056,-2,0,,
4779,44493.9375,-2,0,,
4780,44493.94444,-1,0,,
4781,44493.95139,-1,0,,
4782,44493.95833,-1,0,,
4783,44493.96528,-1,0,,
4784,44493.97222,0,0,,
4785,44493.97917,-1,0,,
4786,44493.98611,-5,0,,
4787,44493.99306,-4,0,,
4788,44494,-3,0,,
4789,44494.00694,-2,0,,
4790,44494.01389,0,0,,
4791,44494.02083,0,0,,
4792,44494.02778,0,0,,
4793,44494.03472,-1,0,,
4794,44494.04167,0,0,,
4795,44494.04861,-1,0,,
4796,44494.05556,0,0,,
4797,44494.0625,0,0,,
4798,44494.06944,0,0,,
4799,44494.07639,-1,0,,
4800,44494.08333,0,0,,
4801,44494.09028,0,0,,
4802,44494.09722,-1,0,,
4803,44494.10417,0,0,,
4804,44494.11111,0,0,,
4805,44494.11806,-1,0,,
4806,44494.125,0,0,,
4807,44494.13194,-1,0,,
4808,44494.13889,0,0,,
4809,44494.14583,0,0,,
4810,44494.15278,-1,0,,
4811,44494.15972,0,0,,
4812,44494.16667,0,0,,
4813,44494.17361,-1,0,,
4814,44494.18056,0,0,,
4815,44494.1875,0,0,,
4816,44494.19444,-1,0,,
4817,44494.20139,1,0,,
4818,44494.20833,1,0,,
4819,44494.21528,2,0,,
4820,44494.22222,1,0,,
4821,44494.22917,0,0,,
4822,44494.23611,1,0,,
4823,44494.24306,0,0,,
4824,44494.25,-1,0,,
4825,44494.25694,-1,0,,
4826,44494.26389,0,0,,
4827,44494.27083,-1,0,,
4828,44494.27778,0,0,,
4829,44494.28472,0,0,,
4830,44494.29167,2,0,,
4831,44494.29861,1,0,,
4832,44494.30556,1,0,,
4833,44494.3125,1,0,,
4834,44494.31944,2,0,,
4835,44494.32639,1,0,,
4836,44494.33333,2,0,,
4837,44494.34028,0,0,,
4838,44494.34722,-3,0,,
4839,44494.35417,-3,0,,
4840,44494.36111,-3,0,,
4841,44494.36806,-3,0,,
4842,44494.375,-2,0,,
4843,44494.38194,-3,0,,
4844,44494.38889,-3,0,,
4845,44494.39583,-4,0,,
4846,44494.40278,-1,0,,
4847,44494.40972,-5,0,,
4848,44494.41667,-2,0,,
4849,44494.42361,-2,0,,
4850,44494.43056,-1,0,,
4851,44494.4375,-2,0,,
4852,44494.44444,-3,0,,
4853,44494.45139,-1,0,,
4854,44494.45833,-1,0,,
4855,44494.46528,-1,0,,
4856,44494.47222,-1,0,,
4857,44494.47917,-2,0,,
4858,44494.48611,-4,0,,
4859,44494.49306,-2,0,,
4860,44494.5,-4,0,,
4861,44494.50694,-3,0,,
4862,44494.51389,-4,0,,
4863,44494.52083,-4,0,,
4864,44494.52778,-4,0,,
4865,44494.53472,-4,0,,
4866,44494.54167,-4,0,,
4867,44494.54861,-2,0,,
4868,44494.55556,-2,0,,
4869,44494.5625,-3,0,,
4870,44494.56944,-2,0,,
4871,44494.57639,-3,0,,
4872,44494.58333,-3,0,,
4873,44494.59028,-4,0,,
4874,44494.59722,-5,0,,
4875,44494.60417,-4,0,,
4876,44494.61111,-3,0,,
4877,44494.61806,-2,0,,
4878,44494.625,-2,0,,
4879,44494.63194,-2,0,,
4880,44494.63889,-2,0,,
4881,44494.64583,-2,0,,
4882,44494.65278,-4,0,,
4883,44494.65972,-3,0,,
4884,44494.66667,-1,0,,
4885,44494.67361,1,0,,
4886,44494.68056,-1,pos,,
4887,44494.6875,-1,0,,
4888,44494.69444,-1,0,,
4889,44494.70139,0,0,,
4890,44494.70833,0,0,,
4891,44494.71528,0,0,,
4892,44494.72222,1,0,,
4893,44494.72917,0,0,,
4894,44494.73611,1,0,,
4895,44494.74306,0,0,,
4896,44494.75,-1,0,,
4897,44494.75694,1,0,,
4898,44494.76389,0,0,,
4899,44494.77083,1,0,,
4900,44494.77778,1,0,,
4901,44494.78472,-1,pos,,
4902,44494.79167,0,0,,
4903,44494.79861,-1,0,,
4904,44494.80556,0,0,,
4905,44494.8125,1,0,,
4906,44494.81944,1,0,,
4907,44494.82639,3,0,,
4908,44494.83333,3,0,,
4909,44494.84028,3,0,,
4910,44494.84722,3,0,,
4911,44494.85417,3,0,,
4912,44494.86111,2,0,,
4913,44494.86806,3,0,,
4914,44494.875,3,0,,
4915,44494.88194,1,0,,
4916,44494.88889,0,0,,
4917,44494.89583,0,0,,
4918,44494.90278,0,0,,
4919,44494.90972,-1,0,,
4920,44494.91667,-1,0,,
4921,44494.92361,-1,0,,
4922,44494.93056,-2,0,,
4923,44494.9375,-1,0,,
4924,44494.94444,-1,0,,
4925,44494.95139,-1,0,,
4926,44494.95833,0,0,,
4927,44494.96528,-1,0,,
4928,44494.97222,-3,0,,
4929,44494.97917,-3,0,,
4930,44494.98611,-2,0,,
4931,44494.99306,-1,0,,
4932,44495,-2,0,,
4933,44495.00694,1,0,,
4934,44495.01389,-1,pos,,
4935,44495.02083,-1,0,,
4936,44495.02778,0,0,,
4937,44495.03472,-1,0,,
4938,44495.04167,1,0,,
4939,44495.04861,2,0,,
4940,44495.05556,2,0,,
4941,44495.0625,2,0,,
4942,44495.06944,3,0,,
4943,44495.07639,1,0,,
4944,44495.08333,2,0,,
4945,44495.09028,1,0,,
4946,44495.09722,1,0,,
4947,44495.10417,2,0,,
4948,44495.11111,3,0,,
4949,44495.11806,2,0,,
4950,44495.125,4,0,,
4951,44495.13194,2,0,,
4952,44495.13889,3,0,,
4953,44495.14583,1,0,,
4954,44495.15278,1,0,,
4955,44495.15972,2,0,,
4956,44495.16667,2,0,,
4957,44495.17361,2,0,,
4958,44495.18056,1,0,,
4959,44495.1875,1,0,,
4960,44495.19444,0,0,,
4961,44495.20139,0,0,,
4962,44495.20833,-1,0,,
4963,44495.21528,-2,0,,
4964,44495.22222,-2,0,,
4965,44495.22917,-1,0,,
4966,44495.23611,-1,0,,
4967,44495.24306,-2,0,,
4968,44495.25,0,0,,
4969,44495.25694,-1,0,,
4970,44495.26389,-1,0,,
4971,44495.27083,-2,0,,
4972,44495.27778,-1,0,,
4973,44495.28472,-1,0,,
4974,44495.29167,0,0,,
4975,44495.29861,-1,0,,
4976,44495.30556,-3,0,,
4977,44495.3125,0,0,,
4978,44495.31944,-1,0,,
4979,44495.32639,-1,0,,
4980,44495.33333,0,0,,
4981,44495.34028,1,0,,
4982,44495.34722,2,0,,
4983,44495.35417,0,0,,
4984,44495.36111,0,0,,
4985,44495.36806,4,0,,
4986,44495.375,1,0,,
4987,44495.38194,1,0,,
4988,44495.38889,1,0,,
4989,44495.39583,1,0,,
4990,44495.40278,2,0,,
4991,44495.40972,-3,pos,,
4992,44495.41667,-2,0,,
4993,44495.42361,-1,0,,
4994,44495.43056,0,0,,
4995,44495.4375,1,0,,
4996,44495.44444,1,0,,
4997,44495.45139,2,0,,
4998,44495.45833,0,0,,
4999,44495.46528,-2,0,,
5000,44495.47222,-1,0,,
5001,44495.47917,-2,0,,
5002,44495.48611,-4,0,,
5003,44495.49306,-2,0,,
5004,44495.5,-2,0,,
5005,44495.50694,-1,0,,
5006,44495.51389,-1,0,,
5007,44495.52083,0,0,,
5008,44495.52778,-2,0,,
5009,44495.53472,-1,0,,
5010,44495.54167,0,0,,
5011,44495.54861,-3,0,,
5012,44495.55556,0,0,,
5013,44495.5625,0,0,,
5014,44495.56944,1,0,,
5015,44495.57639,2,0,,
5016,44495.58333,1,0,,
5017,44495.59028,2,0,,
5018,44495.59722,1,0,,
5019,44495.60417,2,0,,
5020,44495.61111,0,0,,
5021,44495.61806,0,0,,
5022,44495.625,-2,0,,
5023,44495.63194,-1,0,,
5024,44495.63889,0,0,,
5025,44495.64583,0,0,,
5026,44495.65278,0,0,,
5027,44495.65972,1,0,,
